('mackerel', 3.6989048552774317)
('fetuses', 3.3009648466053942)
('cannibalizing', 3.6019948422693755)
('enters', 2.7327631225383993)
('stomache', 3.6019948422693755)
('gruesome', 3.2595721614471693)
('aware', 1.739863462956338)
('rapidly', 2.4684559338991576)
('thoughtlessly', 3.6989048552774317)
('pulled', 2.157950046351299)
('thin', 2.4684559338991576)
('noncannibalism', 3.6989048552774317)
('homo', 3.0456923415020882)
('sapiens', 3.221783600557769)
('altpagan', 2.3564821744552256)
('sheilagh', 3.8238435918857316)
('mbe', 3.6989048552774317)
('ohare', 3.4558668065911373)
('parable', 2.9787455518714747)
('texas', 1.5163475539725189)
('aprradianuucp', 3.3978748596134505)
('apologize', 2.332481898051459)
('apologieze', 3.999934850941413)
('woolfie', 3.999934850941413)
('lupus', 3.8238435918857316)
('child', 1.6903046835155142)
('honorable', 3.0456923415020882)
('mothers', 2.3871509942216775)
('sister', 2.56060215711115)
('played', 1.7772183797938297)
('twixt', 3.5228135962217504)
('mother', 1.8728300525766053)
('understands', 2.5685710867824256)
('boundaries', 2.515635011594627)
('drastic', 2.9787455518714747)
('reconsile', 3.999934850941413)
('wolfie', 3.999934850941413)
('wolfes', 3.8238435918857316)
('sheil', 3.999934850941413)
('cabletron', 2.958542165783188)
('saturnctroncom', 3.154836810927156)
('anthony', 2.2440599952689215)
('pelletier', 3.999934850941413)
('giberish', 3.999934850941413)
('guys', 1.6766827507697257)
('exception', 2.1738600482405865)
('rna', 3.346722337166069)
('recreate', 3.3009648466053942)
('four', 1.500247768323009)
('alphabet', 3.1870214942985573)
('vigneau', 3.999934850941413)
('manager', 1.6134358853907598)
('ulowell', 2.838566848706438)
('merlyndigibd', 3.3978748596134505)
('mathemagician', 3.8238435918857316)
('straight', 1.749514848632519)
('straightas', 4.300964846605394)
('arrow', 2.838566848706438)
('year', 1.0853272831703324)
('passes', 1.9977687891849052)
('summer', 1.9585421657831878)
('camp', 2.474890043904568)
('boss', 2.537536853042457)
('pansy', 4.300964846605394)
('respect', 1.7720481463277393)
('taught', 2.0968448639494692)
('tolerance', 2.4684559338991576)
('gays', 2.515635011594627)
('faries', 3.999934850941413)
('antibigot', 3.999934850941413)
('elses', 2.1486765022223375)
('knowles', 2.9207536048937883)
('kupajava', 3.346722337166069)
('krakatoa', 3.3009648466053942)
('xmailer', 2.3564821744552256)
('psilinkdos', 2.999934850941413)
('illiad', 3.8238435918857316)
('undisputed', 3.07051592522712)
('godtm', 3.346722337166069)
('dispute', 2.2923646748434767)
('ergo', 2.769485929563139)
('proven', 2.0314519023874777)
('temporary', 2.2675410911184444)
('admin', 1.8632142837850063)
('nyx', 2.4558668065911373)
('unix', 1.4340870322678954)
('denver', 2.0554521787912443)
('mathcs', 2.4558668065911373)
('yeah', 1.70546862477982)
('rationality', 2.9787455518714747)
('unsolvable', 3.999934850941413)
('interrupt', 2.545089990932903)
('washed', 2.769485929563139)
('forces', 1.904765499509658)
('pathogen', 3.8238435918857316)
('diseases', 2.4684559338991576)
('acid', 2.2966434728227516)
('rain', 2.4436323501741257)
('meteors', 3.999934850941413)
('falling', 2.38188675422932)
('sky', 2.036147023595858)
('volcanoes', 3.6019948422693755)
('earthquakes', 3.8238435918857316)
('unquote', 4.300964846605394)
('occurrences', 3.6019948422693755)
('amazes', 3.154836810927156)
('audacity', 3.8238435918857316)
('volcanos', 4.300964846605394)
('disaster', 2.403337755314953)
('sadistic', 3.3978748596134505)
('inception', 3.2595721614471693)
('produced', 2.004299656343863)
('forsook', 3.6989048552774317)
('protection', 1.826748582529139)
('collectively', 2.6288669886696767)
('surprise', 2.1162734157877954)
('adverse', 3.022211245652565)
('disorders', 3.0456923415020882)
('inevitably', 2.8096031527711216)
('entropic', 3.346722337166069)
('bullcrap', 3.999934850941413)
('levels', 1.9977687891849052)
('individually', 2.584961502970595)
('undertake', 2.958542165783188)
('affect', 2.1050651941961602)
('eve', 2.545089990932903)
('tho', 2.838566848706438)
('trillions', 3.8238435918857316)
('vote', 1.9449389894122715)
('voted', 2.4814209110635255)
('differently', 2.2440599952689215)
('tree', 2.2440599952689215)
('hmm', 2.190375136306145)
('generalization', 2.958542165783188)
('resorting', 3.3009648466053942)
('shoulda', 3.6019948422693755)
('raised', 1.9808185604943402)
('homos', 3.6989048552774317)
('stayed', 2.4376419864849384)
('feminists', 3.6019948422693755)
('differences', 1.9956134771587704)
('physically', 2.3419234542843004)
('mentally', 2.869601082446407)
('becuase', 2.795814868285488)
('ethics', 2.5016242971518126)
('whatever', 1.4088702439149137)
('cloud', 2.5085731571071404)
('awright', 4.300964846605394)
('shitforbrains', 4.300964846605394)
('hed', 2.2517468239352127)
('turned', 1.7166336222378633)
('progress', 2.136611990820957)
('thorazine', 3.8238435918857316)
('prescription', 2.8096031527711216)
('staying', 2.619723609229807)
('fortunately', 2.425903583213694)
('longlonglong', 4.300964846605394)
('learn', 1.6624755896507568)
('stands', 2.065436399697845)
('omnipotence', 3.2595721614471693)
('fri', 0.9436018159902514)
('uncreate', 3.8238435918857316)
('violate', 2.5685710867824256)
('notexist', 3.8238435918857316)
('effectively', 2.1023077596509716)
('useless', 2.0861209985576963)
('descriptive', 3.022211245652565)
('allpowerful', 3.5228135962217504)
('illustrate', 2.869601082446407)
('nuclear', 2.078248375457811)
('military', 1.6624755896507568)
('countered', 3.3009648466053942)
('nations', 2.0064986204438013)
('straighten', 3.124873587549713)
('militarily', 2.939237010587801)
('holds', 2.1486765022223375)
('interfering', 2.939237010587801)
('internal', 1.7246234963996012)
('affairs', 2.2966434728227516)
('yugoslavian', 3.999934850941413)
('technically', 2.4436323501741257)
('unilaterally', 3.1870214942985573)
('yugoslavia', 2.5228135962217504)
('intervene', 2.7824509067275067)
('strongly', 1.9934688086921812)
('limited', 1.6575121701192066)
('wanted', 1.3128520063370424)
('interfere', 2.6477523328300503)
('consideration', 2.2040548335973376)
('powerful', 2.010930235242876)
('helps', 1.8491784110811038)
('karner', 3.6019948422693755)
('marcadencecom', 3.999934850941413)
('aprcadencecom', 3.3009648466053942)
('advanced', 1.9373528667132498)
('workstation', 2.2966434728227516)
('division', 1.5163475539725189)
('originator', 1.5816335596216675)
('mascadencecom', 3.6019948422693755)
('masud', 3.346722337166069)
('khan', 2.584961502970595)
('names', 1.785091002893715)
('official', 1.7507364935503)
('convenience', 2.53011283496325)
('typically', 2.279775547535456)
('move', 1.5360418619555056)
('lover', 2.999934850941413)
('scruples', 3.8238435918857316)
('contracts', 2.56060215711115)
('utilizing', 3.022211245652565)
('loophole', 3.5228135962217504)
('entering', 2.305329652007844)
('contract', 2.218179476288944)
('complains', 2.853806815263175)
('cares', 2.170631078110388)
('alert', 2.619723609229807)
('imam', 3.154836810927156)
('penetration', 3.07051592522712)
('astound', 3.999934850941413)
('allowed', 1.6535818764907744)
('marriages', 2.769485929563139)
('practise', 3.154836810927156)
('buddy', 2.6674963910258076)
('fantasise', 3.999934850941413)
('contrary', 1.9808185604943402)
('fantasies', 2.885991498634576)
('practised', 3.221783600557769)
('retort', 3.6019948422693755)
('bullshit', 2.305329652007844)
('fatwa', 3.022211245652565)
('leashed', 4.300964846605394)
('perpetrators', 3.1870214942985573)
('voluntarily', 3.07051592522712)
('forward', 1.8910317232740996)
('confess', 2.7824509067275067)
('extremism', 3.124873587549713)
('fat', 2.408870243914914)
('conclusive', 2.9207536048937883)
('indulge', 3.346722337166069)
('forgive', 2.494784872621507)
('arrogant', 2.4144741214329124)
('regard', 1.9507168282712313)
('insinuating', 3.2595721614471693)
('koranic', 3.5228135962217504)
('netters', 2.170631078110388)
('disclaimer', 1.494784872621507)
('employer', 1.8910317232740996)
('aix', 2.5016242971518126)
('objection', 2.56060215711115)
('cruel', 2.6107687665768804)
('unusual', 2.167425938235177)
('painless', 2.9787455518714747)
('dawn', 2.6777155562074935)
('hardly', 1.8777189726685863)
('koff', 4.300964846605394)
('sleep', 2.151745733950014)
('bothers', 2.5685710867824256)
('hear', 1.4358608719642663)
('indefinable', 4.300964846605394)
('carefully', 2.036147023595858)
('fifty', 2.6989048552774317)
('dollars', 1.9849945011484764)
('recipe', 3.0456923415020882)
('cookies', 3.1870214942985573)
('hey', 1.6989048552774317)
('commenting', 2.939237010587801)
('inherit', 2.999934850941413)
('steam', 2.8096031527711216)
('trains', 3.07051592522712)
('jjpsuvmpsuedu', 3.3978748596134505)
('penn', 2.305329652007844)
('responds', 2.6477523328300503)
('grief', 2.4880514899625386)
('compton', 3.0456923415020882)
('aka', 2.0861209985576963)
('sagemaster', 4.300964846605394)
('bacterial', 2.9787455518714747)
('viral', 3.0968448639494692)
('babies', 2.3766855605435127)
('antibodies', 3.3978748596134505)
('scottys', 4.300964846605394)
('followup', 2.3419234542843004)
('threads', 2.4814209110635255)
('evolve', 2.721181249988584)
('responding', 2.275658981340624)
('regarded', 2.332481898051459)
('irrelevancies', 3.8238435918857316)
('hypothetical', 2.721181249988584)
('syllable', 3.3978748596134505)
('descendants', 2.9030248379333567)
('ancestor', 3.2595721614471693)
('response', 1.5242636626169832)
('slip', 2.56060215711115)
('couple', 1.3787585691663777)
('followups', 2.3278369930056955)
('sending', 1.9849945011484764)
('publically', 2.769485929563139)
('sageless', 4.300964846605394)
('jews', 1.4633764083698828)
('hide', 2.1738600482405865)
('keithcco', 3.6019948422693755)
('er', 2.420151254324603)
('survive', 2.2556418678187367)
('accusing', 2.885991498634576)
('nazi', 2.190375136306145)
('previous', 1.505084829261319)
('rant', 2.999934850941413)
('grant', 1.9665110954544633)
('explicity', 3.4558668065911373)
('accusation', 2.8096031527711216)
('sympathizing', 4.300964846605394)
('exterminate', 2.939237010587801)
('casually', 3.1870214942985573)
('trashed', 2.958542165783188)
('thousand', 2.0385137568749645)
('jewish', 1.637263921215746)
('replied', 2.408870243914914)
('formally', 2.9030248379333567)
('nazis', 2.2635383486647704)
('nowhere', 2.2440599952689215)
('active', 1.9625083530007894)
('tacit', 3.3978748596134505)
('ordinary', 2.2365068573784757)
('behaved', 3.1870214942985573)
('casual', 2.688180989885659)
('antisemitism', 2.795814868285488)
('reputation', 2.537536853042457)
('expressing', 2.7327631225383993)
('european', 1.915358573007082)
('dislike', 2.6777155562074935)
('luthers', 3.346722337166069)
('hitlers', 2.9030248379333567)
('racial', 2.537536853042457)
('wagnmers', 4.300964846605394)
('aesthetic', 3.221783600557769)
('blanketing', 3.999934850941413)
('analysis', 1.864802199564638)
('bigots', 2.63820701492382)
('intriguing', 3.221783600557769)
('remarks', 2.449706497886319)
('antisemitic', 2.6674963910258076)
('rushdie', 2.4436323501741257)
('blowing', 2.449706497886319)
('skyscrapers', 3.999934850941413)
('wtc', 3.1870214942985573)
('teachings', 2.309738770912899)
('replying', 2.6674963910258076)
('attempted', 2.2517468239352127)
('insulting', 2.6989048552774317)
('sentence', 2.167425938235177)
('disingenuous', 3.5228135962217504)
('dishonest', 2.6477523328300503)
('dig', 2.5685710867824256)
('deny', 2.1023077596509716)
('incorrect', 2.2040548335973376)
('committing', 2.6477523328300503)
('kevin', 1.9430299996049403)
('marshall', 2.53011283496325)
('virginia', 1.826748582529139)
('tech', 1.8491784110811038)
('blacksburg', 2.6777155562074935)
('va', 1.9117987622408616)
('csugradcsvtedu', 3.154836810927156)
('saddam', 2.6989048552774317)
('five', 1.7507364935503)
('lenin', 3.154836810927156)
('pun', 2.795814868285488)
('integral', 2.8096031527711216)
('millions', 2.0629187434765988)
('socialism', 2.9207536048937883)
('leninstalin', 4.300964846605394)
('centralization', 3.999934850941413)
('rationing', 3.6019948422693755)
('bread', 2.6288669886696767)
('giving', 1.6634751170928834)
('xxvia', 4.300964846605394)
('sophomore', 2.9207536048937883)
('carolyn', 3.6019948422693755)
('jean', 2.999934850941413)
('fairman', 3.8238435918857316)
('dsg', 2.53011283496325)
('stanford', 1.9685263866897889)
('tue', 0.9583448040520461)
('spend', 1.7999055843876426)
('paying', 1.9934688086921812)
('chuckle', 3.154836810927156)
('snort', 3.3978748596134505)
('silliness', 3.221783600557769)
('absurdity', 2.885991498634576)
('mayan', 3.6989048552774317)
('native', 2.3009648466053942)
('heck', 2.157950046351299)
('signifigantly', 4.300964846605394)
('egyptians', 3.124873587549713)
('pay', 1.4000517788677251)
('mythology', 3.022211245652565)
('accurate', 1.8978443254295763)
('tolerant', 3.022211245652565)
('nose', 2.2365068573784757)
('heikki', 3.346722337166069)
('suopanki', 3.8238435918857316)
('mst', 2.494784872621507)
('unixverstas', 4.300964846605394)
('olutensin', 4.300964846605394)
('finlandia', 4.300964846605394)
('mathematically', 3.154836810927156)
('subset', 2.8238435918857316)
('belongs', 2.3715459208911014)
('logical', 2.026806997341714)
('mercedes', 2.838566848706438)
('girl', 2.288127621900222)
('nondriving', 4.300964846605394)
('passengers', 2.9030248379333567)
('pedestrians', 3.999934850941413)
('transport', 2.545089990932903)
('favour', 2.709900239578895)
('banning', 2.7568968022551186)
('private', 1.4716610737743692)
('replacing', 2.462115755868139)
('buses', 2.8096031527711216)
('taxis', 3.5228135962217504)
('bicycles', 3.3978748596134505)
('seconded', 3.6019948422693755)
('cycle', 2.211059735165996)
('damned', 2.537536853042457)
('cretinous', 4.300964846605394)
('drivers', 1.685014794948993)
('tax', 1.8679955557309884)
('design', 1.608117927328164)
('minimize', 2.688180989885659)
('eh', 2.170631078110388)
('million', 1.6756523956437204)
('posters', 2.0529915802435874)
('non', 2.1219878993122245)
('owner', 1.619723609229807)
('afghans', 3.999934850941413)
('clark', 2.1050651941961602)
('ednclarkkraken', 3.346722337166069)
('itc', 3.3009648466053942)
('griffith', 3.0456923415020882)
('brisbane', 3.3978748596134505)
('australia', 1.8209579036482435)
('pdbjjagsgov', 3.999934850941413)
('literalminded', 3.999934850941413)
('complaint', 2.576688977004605)
('inspired', 2.403337755314953)
('translators', 2.958542165783188)
('scribes', 3.2595721614471693)
('interpreting', 2.838566848706438)
('merit', 2.6019948422693755)
('corrupted', 2.63820701492382)
('comparison', 2.0199314793576666)
('hebrew', 2.3515748399604814)
('translations', 2.619723609229807)
('changed', 1.6420000039409592)
('millennia', 3.3978748596134505)
('suprising', 3.5228135962217504)
('pains', 2.869601082446407)
('tripe', 3.1870214942985573)
('comparisons', 2.515635011594627)
('utter', 2.4436323501741257)
('garbage', 2.3278369930056955)
('jw', 3.3978748596134505)
('mormon', 2.425903583213694)
('anglican', 3.2595721614471693)
('orthodox', 2.3419234542843004)
('bibles', 2.795814868285488)
('brand', 1.9725852431666564)
('tongue', 2.6777155562074935)
('genesis', 2.3141931123391495)
('unrecognisable', 4.300964846605394)
('discrepencies', 3.999934850941413)
('congenial', 3.5228135962217504)
('headings', 3.3009648466053942)
('jeff', 1.8054205090589457)
('faehl', 3.1870214942985573)
('trend', 2.4436323501741257)
('obesity', 3.124873587549713)
('pick', 1.7422562760722284)
('correlation', 2.576688977004605)
('generality', 3.6019948422693755)
('gross', 2.494784872621507)
('pushpull', 3.8238435918857316)
('factors', 2.170631078110388)
('reckon', 3.0456923415020882)
('television', 2.2440599952689215)
('fundamentalism', 3.0968448639494692)
('premarital', 3.6019948422693755)
('psychologists', 3.4558668065911373)
('violent', 2.0861209985576963)
('streets', 2.408870243914914)
('communist', 2.5228135962217504)
('plot', 2.462115755868139)
('interactions', 2.9030248379333567)
('changing', 1.8679955557309884)
('complicated', 2.1738600482405865)
('panic', 2.63820701492382)
('handles', 2.4376419864849384)
('heading', 2.4814209110635255)
('soft', 2.3141931123391495)
('landing', 2.4558668065911373)
('pst', 2.3467223371660695)
('utidjian', 3.8238435918857316)
('engsci', 3.8238435918857316)
('websters', 2.939237010587801)
('bimonthly', 3.3009648466053942)
('biweekly', 3.5228135962217504)
('deletions', 2.6674963910258076)
('spring', 2.0629187434765988)
('forehead', 3.221783600557769)
('athena', 2.6019948422693755)
('invent', 2.6989048552774317)
('built', 1.6011271207381483)
('laid', 2.4684559338991576)
('hundreds', 2.0432862717362097)
('unthinking', 3.8238435918857316)
('kneejerk', 3.2595721614471693)
('bigotry', 2.515635011594627)
('pastors', 3.07051592522712)
('priests', 2.6107687665768804)
('uniform', 2.4376419864849384)
('striding', 4.300964846605394)
('onto', 1.9065131657791778)
('unprepared', 3.8238435918857316)
('bedrock', 3.4558668065911373)
('foundations', 2.853806815263175)
('himmlers', 3.8238435918857316)
('suggest', 1.5976734684867329)
('remark', 2.4880514899625386)
('israely', 4.300964846605394)
('qualify', 2.537536853042457)
('bring', 1.639152161068133)
('shining', 3.124873587549713)
('strickly', 3.999934850941413)
('application', 1.6179178083665446)
('premis', 3.8238435918857316)
('extract', 2.5685710867824256)
('norman', 2.279775547535456)
('paterson', 3.07051592522712)
('vs', 1.4873838580372023)
('angels', 2.2440599952689215)
('determines', 2.769485929563139)
('standard', 1.3141931123391493)
('experiment', 2.0968448639494692)
('share', 1.7669387405492591)
('st', 1.4352687866893237)
('andrews', 3.0456923415020882)
('scotland', 2.8096031527711216)
('apracmegennz', 4.300964846605394)
('earthbound', 3.999934850941413)
('misfit', 4.300964846605394)
('ben', 2.3978748596134505)
('aveling', 3.6989048552774317)
('warning', 1.9487823284940315)
('devout', 2.9030248379333567)
('offend', 2.939237010587801)
('upset', 2.2478864031219743)
('numerous', 2.078248375457811)
('ctrlls', 4.300964846605394)
('deletedhehehe', 4.300964846605394)
('volvos', 3.2595721614471693)
('morning', 1.850715738286033)
('stolen', 2.154836810927156)
('pagans', 3.124873587549713)
('last', 0.9485893516048741)
('blisfully', 4.300964846605394)
('sigh', 2.3614455939867756)
('drawing', 2.065436399697845)
('chars', 3.1870214942985573)
('skinny', 3.6019948422693755)
('legs', 2.4880514899625386)
('tom', 1.645826411794012)
('robbins', 3.1870214942985573)
('hes', 1.499561136588039)
('appropriated', 3.3009648466053942)
('authorative', 4.300964846605394)
('craig', 1.9956134771587704)
('harding', 3.3978748596134505)
('acme', 2.9207536048937883)
('bbs', 1.637263921215746)
('juber', 4.300964846605394)
('lbh', 3.8238435918857316)
('pnyyvat', 4.300964846605394)
('obmb', 4.300964846605394)
('acronym', 3.154836810927156)
('iesus', 4.300964846605394)
('christos', 3.6989048552774317)
('ichthos', 4.300964846605394)
('ichthysaurus', 4.300964846605394)
('apologies', 2.3515748399604814)
('dreadful', 3.07051592522712)
('clothes', 2.545089990932903)
('minute', 1.917149480624963)
('presume', 2.4558668065911373)
('concrete', 2.3664663953618263)
('hindparts', 4.300964846605394)
('quotation', 2.869601082446407)
('marks', 2.3766855605435127)
('interpret', 2.2675410911184444)
('qpliu', 3.8238435918857316)
('newsnimaster', 2.63820701492382)
('influences', 3.07051592522712)
('genetics', 2.939237010587801)
('selfdetermined', 4.300964846605394)
('dubious', 2.6777155562074935)
('character', 1.9808185604943402)
('blah', 2.709900239578895)
('thug', 2.7824509067275067)
('omc', 4.300964846605394)
('blasting', 2.769485929563139)
('instructions', 2.0941389705735443)
('blasted', 3.07051592522712)
('attractive', 2.5085731571071404)
('undesirable', 3.0456923415020882)
('thugs', 2.9030248379333567)
('threats', 2.657512170119207)
('ignored', 2.2217836005577696)
('resumed', 3.221783600557769)
('workstations', 2.2966434728227516)
('maryland', 2.026806997341714)
('disputed', 2.8238435918857316)
('humbly', 3.2595721614471693)
('conceed', 4.300964846605394)
('rich', 1.910029739502015)
('fox', 2.403337755314953)
('univ', 1.5286431398824745)
('dakota', 2.4376419864849384)
('conner', 2.323241241316546)
('incidental', 3.346722337166069)
('fess', 3.8238435918857316)
('mithras', 3.0968448639494692)
('funded', 2.408870243914914)
('fanatics', 2.576688977004605)
('teach', 2.1307031312104368)
('wellfunded', 4.300964846605394)
('purge', 3.4558668065911373)
('wonders', 2.6019948422693755)
('skills', 2.403337755314953)
('creationists', 2.9207536048937883)
('awakening', 4.300964846605394)
('provided', 1.739863462956338)
('depths', 2.9207536048937883)
('bell', 1.8340972262512847)
('australian', 2.688180989885659)
('regional', 2.3515748399604814)
('academic', 2.026806997341714)
('chrisbbaarnie', 3.6989048552774317)
('aprcsnottacuk', 2.6019948422693755)
('syllogism', 3.5228135962217504)
('construction', 2.2715810689201845)
('student', 1.712133121011187)
('pretentions', 3.8238435918857316)
('seth', 2.6477523328300503)
('bradley', 2.288127621900222)
('contradict', 2.4684559338991576)
('inference', 2.9787455518714747)
('successfully', 2.275658981340624)
('macroevolution', 2.885991498634576)
('hoyle', 3.6989048552774317)
('astronomer', 2.939237010587801)
('brace', 3.5228135962217504)
('repeatability', 3.4558668065911373)
('hurt', 1.978745551871475)
('anthro', 3.07051592522712)
('usouth', 3.999934850941413)
('ray', 1.864802199564638)
('ingles', 3.3978748596134505)
('michigan', 1.9135750202666646)
('arbor', 2.3564821744552256)
('protein', 2.885991498634576)
('mutable', 3.999934850941413)
('delving', 3.4558668065911373)
('deep', 1.9913346791794955)
('evolutionism', 3.5228135962217504)
('heres', 1.721181249988584)
('outline', 2.795814868285488)
('latest', 1.8282083972881817)
('billion', 2.008708775248918)
('fossil', 2.9787455518714747)
('inidcates', 4.300964846605394)
('evolving', 3.2595721614471693)
('diseaseridden', 4.300964846605394)
('fossils', 3.6019948422693755)
('signs', 2.207543161443159)
('mostly', 1.7656707265626237)
('bone', 2.744662345838107)
('weve', 1.9625083530007894)
('glean', 3.2595721614471693)
('flaw', 2.6777155562074935)
('sidetracked', 3.6989048552774317)
('theological', 2.619723609229807)
('socalled', 2.1336475118572182)
('ae', 2.9030248379333567)
('intimate', 3.221783600557769)
('fellowship', 2.9207536048937883)
('addition', 1.7304219067234967)
('dominion', 2.999934850941413)
('longer', 1.4697351527383309)
('satans', 3.2595721614471693)
('feat', 3.0456923415020882)
('genetically', 3.346722337166069)
('engineer', 1.9373528667132498)
('bacterialviral', 3.999934850941413)
('improve', 2.0861209985576963)
('survivability', 3.8238435918857316)
('degeneration', 3.6019948422693755)
('offset', 2.657512170119207)
('evolutionary', 2.9207536048937883)
('biologists', 3.0456923415020882)
('adapt', 2.999934850941413)
('envionment', 4.300964846605394)
('accumulate', 3.154836810927156)
('adversely', 3.1870214942985573)
('affecting', 2.795814868285488)
('wellbeing', 3.2595721614471693)
('bacteria', 2.744662345838107)
('viruses', 2.885991498634576)
('efficient', 2.259572161447169)
('infection', 2.474890043904568)
('combination', 2.170631078110388)
('umm', 3.07051592522712)
('nah', 2.939237010587801)
('adapting', 3.6989048552774317)
('percentage', 1.9766823913077016)
('microlife', 4.300964846605394)
('harmful', 2.332481898051459)
('reasonalby', 4.300964846605394)
('constant', 2.1642442794489876)
('size', 1.583294343603132)
('ranks', 2.8096031527711216)
('bubonic', 4.300964846605394)
('plague', 2.6989048552774317)
('nasty', 2.3141931123391495)
('pops', 2.795814868285488)
('damage', 1.9449389894122715)
('sanitation', 3.6019948422693755)
('symptoms', 2.2715810689201845)
('severe', 2.193754876957526)
('partly', 2.515635011594627)
('susceptible', 2.869601082446407)
('variants', 3.1870214942985573)
('overgrazed', 4.300964846605394)
('doctor', 1.9546118721547554)
('gather', 2.494784872621507)
('acne', 3.6019948422693755)
('nastier', 4.300964846605394)
('wage', 2.999934850941413)
('newborns', 3.6019948422693755)
('inbuilt', 3.6989048552774317)
('abiliy', 4.300964846605394)
('gift', 2.4144741214329124)
('survivors', 1.9956134771587704)
('immune', 2.744662345838107)
('imperfect', 3.022211245652565)
('presently', 2.576688977004605)
('planning', 2.026806997341714)
('descendents', 3.4558668065911373)
('puzzle', 2.7824509067275067)
('degrading', 3.4558668065911373)
('intervention', 2.4436323501741257)
('imho', 1.8826635552856488)
('masterpiece', 3.3978748596134505)
('gum', 3.154836810927156)
('wrappers', 3.346722337166069)
('elmers', 4.300964846605394)
('glue', 2.545089990932903)
('tended', 2.6777155562074935)
('suffering', 2.0505448442965)
('nitpicks', 4.300964846605394)
('sincerely', 2.2923646748434767)
('seventh', 2.6107687665768804)
('grade', 2.4376419864849384)
('secret', 1.744662345838107)
('amino', 3.022211245652565)
('lab', 1.6766827507697257)
('curls', 3.5228135962217504)
('helix', 3.999934850941413)
('wow', 2.2675410911184444)
('degrees', 2.2217836005577696)
('art', 2.026806997341714)
('equipment', 1.7257770016777332)
('intelligence', 1.8843243392671132)
('blocks', 2.3564821744552256)
('simulate', 3.07051592522712)
('tornadoes', 4.300964846605394)
('products', 1.679788564830359)
('bm', 3.221783600557769)
('defending', 2.323241241316546)
('infidels', 3.4558668065911373)
('dare', 2.193754876957526)
('criticize', 2.8096031527711216)
('sticks', 2.709900239578895)
('teflon', 2.9030248379333567)
('convenient', 2.3978748596134505)
('clean', 1.9030248379333565)
('expect', 1.4860516653303202)
('phases', 3.154836810927156)
('moon', 1.9934688086921812)
('petri', 2.7327631225383993)
('pihko', 2.8096031527711216)
('oulu', 2.7824509067275067)
('finland', 2.180390915399544)
('cries', 2.9030248379333567)
('maladies', 4.300964846605394)
('degraded', 3.8238435918857316)
('biggest', 2.1162734157877954)
('imperfection', 3.999934850941413)
('noncoding', 4.300964846605394)
('regions', 2.6019948422693755)
('introns', 4.300964846605394)
('coding', 2.838566848706438)
('exons', 4.300964846605394)
('impressive', 2.309738770912899)
('suggests', 2.157950046351299)
('represented', 2.515635011594627)
('domains', 3.124873587549713)
('decreasing', 3.0456923415020882)
('intron', 4.300964846605394)
('loss', 1.8696010824464069)
('ancestry', 3.124873587549713)
('exonintron', 4.300964846605394)
('structure', 2.029123240068895)
('inserted', 2.8096031527711216)
('difficulties', 2.619723609229807)
('splicing', 3.3978748596134505)
('mechanism', 2.0995677222849425)
('unused', 2.939237010587801)
('insertion', 2.9207536048937883)
('precise', 2.474890043904568)
('targeting', 3.0456923415020882)
('tolerated', 3.0968448639494692)
('removal', 2.4684559338991576)
('selfsplicing', 4.300964846605394)
('mrna', 4.300964846605394)
('conserved', 4.300964846605394)
('transposition', 3.6989048552774317)
('leaves', 2.154836810927156)
('trace', 2.3924798277267443)
('terminal', 2.0808567585653392)
('repeats', 3.07051592522712)
('target', 2.065436399697845)
('site', 1.679788564830359)
('duplications', 4.300964846605394)
('near', 1.566165017016547)
('recommend', 1.9354768617144944)
('textbooks', 3.154836810927156)
('molecular', 2.537536853042457)
('watsons', 4.300964846605394)
('darnell', 3.5228135962217504)
('lodish', 4.300964846605394)
('baltimores', 3.8238435918857316)
('cell', 2.420151254324603)
('starters', 2.5685710867824256)
('likewise', 2.425903583213694)
('perspective', 2.113444125768931)
('supported', 1.8663959425711953)
('whereas', 2.1971611256494374)
('perspectives', 3.1870214942985573)
('fulfil', 3.5228135962217504)
('criterion', 2.853806815263175)
('misread', 3.3978748596134505)
('cite', 2.2923646748434767)
('parasites', 3.2595721614471693)
('defence', 2.5085731571071404)
('simulations', 2.9030248379333567)
('tierra', 3.3978748596134505)
('energy', 1.9487823284940315)
('rays', 2.885991498634576)
('xrays', 3.154836810927156)
('gamma', 2.408870243914914)
('cosmic', 2.619723609229807)
('thermal', 2.4684559338991576)
('mild', 2.6989048552774317)
('enzymatic', 3.999934850941413)
('atmosphere', 2.38188675422932)
('recollection', 3.346722337166069)
('half', 1.6624755896507568)
('origination', 3.8238435918857316)
('estimate', 2.56060215711115)
('replace', 1.901291125124356)
('invoke', 2.769485929563139)
('earliest', 2.709900239578895)
('organic', 2.885991498634576)
('layers', 3.0456923415020882)
('biochemistry', 2.6477523328300503)
('attended', 2.744662345838107)
('scotts', 3.4558668065911373)
('reaction', 2.048111815625501)
('farfetched', 3.3978748596134505)
('jesting', 4.300964846605394)
('pathogens', 3.4558668065911373)
('spontaneously', 3.3978748596134505)
('healthy', 2.2966434728227516)
('disbelieve', 3.022211245652565)
('walk', 1.9934688086921812)
('prior', 1.9977687891849052)
('supposing', 3.3009648466053942)
('manifests', 3.2595721614471693)
('replication', 3.6989048552774317)
('saves', 2.3564821744552256)
('replicators', 3.999934850941413)
('degradiation', 4.300964846605394)
('replicate', 3.3978748596134505)
